subject_id,ferengi-18_Odd_x-6_dust_lane,ferengi-18_Odd_x-5_merger,ferengi-18_Odd_x-4_other,ferengi-18_Odd_x-3_irregular,ferengi-18_Odd_x-2_disturbed,ferengi-18_Odd_x-1_lens_or_arc,ferengi-18_Odd_x-0_ring,ferengi-18_Odd_a-0_done,ferengi-17_Odd_a-1_no,ferengi-17_Odd_a-0_yes,ferengi-16_Discuss_a-1_no,ferengi-16_Discuss_a-0_yes,ferengi-15_Bulge_a-2_dominant,ferengi-15_Bulge_a-1_obvious,ferengi-15_Bulge_a-0_no_bulge,ferengi-14_Spiral_a-5_can't_tell,ferengi-14_Spiral_a-4_more_than_4,ferengi-14_Spiral_a-3_4,ferengi-14_Spiral_a-2_3,ferengi-14_Spiral_a-1_2,ferengi-14_Spiral_a-0_1,ferengi-13_Spiral_a-2_loose,ferengi-13_Spiral_a-1_medium,ferengi-13_Spiral_a-0_tight,ferengi-12_Spiral_a-1_no_spiral,ferengi-12_Spiral_a-0_spiral,ferengi-11_Bar_a-1_no_bar,ferengi-11_Bar_a-0_bar,ferengi-10_Bulge_a-2_no_bulge,ferengi-10_Bulge_a-1_boxy,ferengi-10_Bulge_a-0_rounded,ferengi-9_Disk_a-1_no,ferengi-9_Disk_a-0_yes,ferengi-8_Clumps_a-1_no,ferengi-8_Clumps_a-0_yes,ferengi-7_Symmetry_a-1_no,ferengi-7_Symmetry_a-0_yes,ferengi-6_Clumps_a-1_no,ferengi-6_Clumps_a-0_yes,ferengi-5_Clumps_a-1_no,ferengi-5_Clumps_a-0_yes,ferengi-4_Clumps_a-3_spiral,_irregular,ferengi-4_Clumps_a-1_chain,ferengi-4_Clumps_a-0_straight_line,ferengi-3_Clumps_a-5_can't_tell,ferengi-3_Clumps_a-4_more_than_4,ferengi-3_Clumps_a-3_4,ferengi-3_Clumps_a-2_3,ferengi-3_Clumps_a-1_2,ferengi-3_Clumps_a-0_1,ferengi-2_Clumps_a-1_no,ferengi-2_Clumps_a-0_yes,ferengi-1_Round_a-2_cigar_shaped,ferengi-1_Round_a-1_in_between,ferengi-1_Round_a-0_completely_round,ferengi-0_Shape_a-2_star_or_artifact,ferengi-0_Shape_a-1_features_or_disk,ferengi-0_Shape_a-0_smooth
5249ce0c3ae74072a30043d4,,,0.155555561184883,,,0.0222222227603197,,0.400000005960464,0.400000005960464,0.600000023841858,0.875,,,0.583333313465118,,,,,,,,,,,0.333333343267441,,0.75,,,,,0.923076927661896,,,0.545454561710358,,0.363636374473572,,,0.357142865657806,,0.300000011920929,,,,,0.214285716414452,,,,,0.481481492519379,0.518518507480621,,1,,0.25,0.675000011920929,0.0750000029802322
5249ce0c3ae74072a30044f5,,,,,,,,0.5,0.909090936183929,0.0909090936183929,0.975000023841858,,,0.888888895511627,,,,,,,,,,,0.777777791023254,,0.555555582046509,,,,,1,,,1,,1,,,,,,,,,,,,,,,0.899999976158142,0.100000001490116,,0.391304343938828,0.60869562625885,0.174999997019768,0.25,0.574999988079071
5249ce0c3ae74072a3004caa,,,0.0625,,,,,0.4375,0.805555582046509,0.194444447755814,0.949999988079071,,,0.714285731315613,,,,,,,,,,,0.523809552192688,,0.904761910438538,,,,,0.875,,,0.600000023841858,,0.600000023841858,,,0.25,,1,,,,,0.400000005960464,,,,,0.827586233615875,0.172413796186447,,1,,0.100000001490116,0.725000023841858,0.174999997019768
5249ce0c3ae74072a3003bbb,,,0.0526315793395042,,,,,0.5,0.387096762657166,0.612903237342834,0.925000011920929,,,0.809523820877075,,,,,,,,,,,,,0.523809552192688,,,,,0.839999973773956,,,0.5,,0.333333343267441,,,0.333333343267441,,0.333333343267441,,,,,0.16666667163372,,,,,0.806451618671417,0.193548381328583,,,,0.224999994039536,0.774999976158142,
5249ce0c3ae74072a3003cdc,,,0.25,,,,,0.375,0.884615361690521,0.115384615957737,1,,,0.333333343267441,,,,,,,,,,,1,,1,,,,,0.5,,,0.200000002980232,,0.400000005960464,,,0.600000023841858,,,,,,,0.200000002980232,,,,,0.545454561710358,0.454545468091965,,0.200000002980232,,0.349999994039536,0.275000005960464,0.375
5249ce0c3ae74072a3003dfd,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,1,,,,,0.0769230797886848,,,,,,,,,,,,,,,,,,,,1,,,0.176470592617989,,0.25,0.324999988079071,0.425000011920929
5249ce0c3ae74072a30041a3,,,0.16666667163372,,,,,0.458333343267441,0.620689630508423,0.379310339689255,1,,,0.25,,,,,,,,,,,1,,1,,,,,1,,,0.800000011920929,,,,,0.400000005960464,,,,,,,0.272727280855179,,,,,0.266666680574417,0.733333349227905,,0.857142865657806,0.0714285746216774,0.275000005960464,0.375,0.349999994039536
5249ce0c3ae74072a30043e5,,,0.16666667163372,,,,,0.433333337306976,0.535714268684387,0.46428570151329,0.949999988079071,,,0.666666686534882,,,,,,,,,,,0.333333343267441,,0.666666686534882,,,,,1,,,0.666666686534882,,0.16666667163372,,,0.28571429848671,,0.28571429848671,,,,,0.25,,,,,0.272727280855179,0.727272748947144,,0.470588237047195,0.470588237047195,0.300000011920929,0.275000005960464,0.425000011920929
5249ce0c3ae74072a3004cbb,,,0.181818187236786,,,,,0.545454561710358,0.806451618671417,0.193548381328583,0.975000023841858,,,0.5,,,,,,,,,,,0.75,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,0.800000011920929,0.200000002980232,,0.0384615398943424,0.961538434028625,0.224999994039536,0.125,0.649999976158142
5249ce0c3ae74072a3003ced,,,0.5,,,,,0.5,0.966666638851166,0.0333333350718021,1,,,0.5,,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,,0.333333343267441,,,0.333333343267441,,,,,,,,,,,,0.400000005960464,0.600000023841858,,0.280000001192093,0.720000028610229,0.25,0.125,0.625
5249ce0c3ae74072a30041b4,,,0.111111111938953,,,0.0277777779847383,,0.361111104488373,0.638888895511627,0.361111104488373,0.824999988079071,,,0.550000011920929,,,,,,,,,,,0.0500000007450581,,0.649999976158142,,,,,0.909090936183929,,,0.642857134342194,,0.0714285746216774,,,0.0909090936183929,,0.899999976158142,,,,,0.28571429848671,,,,,0.611111104488373,0.388888895511627,,,,0.100000001490116,0.899999976158142,
5249ce0c3ae74072a30042d5,,,0.117647059261799,,,,,0.411764711141586,0.5625,0.4375,0.975000023841858,,,,,,,,,,,,,,1,,1,,,,,0.833333313465118,,,0.75,,,,,0.75,,,,,,,,,,,,0.600000023841858,0.400000005960464,,0.909090936183929,0.0909090936183929,0.200000002980232,0.25,0.550000011920929
5249ce0c3ae74072a30043f6,,,0.333333343267441,,,,,0.666666686534882,0.933333337306976,0.0666666701436043,0.975000023841858,,,0.25,,,,,,,,,,,1,,1,,,,,1,,,0.5,,1,,,,,,,,,,,,,,,0.666666686534882,0.333333343267441,,0.0416666679084301,0.958333313465118,0.25,0.150000005960464,0.600000023841858
5249ce0c3ae74072a3004bab,,,0.111111111938953,,,,,0.555555582046509,0.857142865657806,0.142857149243355,0.949999988079071,,,,,,,,,,,,,,1,,1,,,,,0.100000001490116,,,,,,,,1,,,,,,,,,,,,0.909090936183929,0.0909090936183929,,0.20833332836628,,0.125,0.275000005960464,0.600000023841858
5249ce0c3ae74072a3004ccc,,,0.142857149243355,,,,,0.571428596973419,0.878787875175476,0.121212124824524,0.975000023841858,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,1,,,,,1,,,,,,,,,,0.5,0.5,,0.25806450843811,0.74193549156189,0.174999997019768,0.0500000007450581,0.774999976158142
5249ce0c3ae74072a3003abc,,,0.138888895511627,,,,,0.388888895511627,0.5625,0.4375,0.949999988079071,,,0.25,,,,,,,,,,,0.5,,1,,,,,1,,,0.5,,,,,0.5,,0.181818187236786,,,,,0.25,,,,,0.25,0.75,,0.6875,0.25,0.200000002980232,0.400000005960464,0.400000005960464
5249ce0c3ae74072a3003bdd,,,0.0517241396009922,,,,,0.431034475564957,0.305555552244186,0.694444417953491,0.850000023841858,,,0.360000014305115,,,,,,,,,,,0.0799999982118607,,0.759999990463257,,,,,0.833333313465118,,,0.666666686534882,,1,,,0.333333343267441,,0.5,,,,,,,,,,0.909090936183929,0.0909090936183929,,0.666666686534882,,0.100000001490116,0.824999988079071,0.0750000029802322
5249ce0c3ae74072a3003cfe,,,0.421052634716034,,,,,0.526315808296204,0.722222208976746,0.277777791023254,0.925000011920929,,,0.25,,,,,,,,,,,0.75,,1,,,,,1,,,0.666666686534882,,0.833333313465118,,,,,0.333333343267441,,,,,0.16666667163372,,,,,0.400000005960464,0.600000023841858,,0.0384615398943424,0.961538434028625,0.100000001490116,0.25,0.649999976158142
5249ce0c3ae74072a30040a4,,,0.333333343267441,,,,,0.666666686534882,0.862068951129913,0.137931033968925,0.975000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,1,,0.5,,,,,,,,,,0.333333343267441,0.666666686534882,,0.47826087474823,0.0434782616794109,0.275000005960464,0.150000005960464,0.574999988079071
5249ce0c3ae74072a30041c5,,,0.0833333358168602,,,,,0.458333343267441,0.676470577716827,0.323529422283173,0.824999988079071,,,0.714285731315613,,,,,,,,,,,,,1,,,,,0.933333337306976,,,0.5,,0.222222223877907,,,0.0714285746216774,,0.538461565971375,,,,,0.333333343267441,,,,,0.454545468091965,0.545454561710358,,,1,0.150000005960464,0.824999988079071,0.025000000372529
5249ce0c3ae74072a30042e6,,,0.277777791023254,,,,,0.416666656732559,0.571428596973419,0.428571432828903,0.925000011920929,,,,,,,,,,,,,,1,,1,,,,,1,,,0.555555582046509,,0.111111111938953,,,0.727272748947144,,,,,,,0.0909090936183929,,,,,0.266666680574417,0.733333349227905,,0.699999988079071,0.300000011920929,0.125,0.375,0.5
5249ce0c3ae74072a3004bbc,,,,,,,,0.5,0.966666638851166,0.0333333350718021,1,,,1,,,,,,,,,,,1,,1,,,,,0.16666667163372,,,,,,,,,,,,,,,,,,,,1,,,0.20833332836628,0.0416666679084301,0.25,0.150000005960464,0.600000023841858
5249ce0c3ae74072a3004cdd,,,,,,,,0.5,0.888888895511627,0.111111111938953,1,,,,,,,,,,,,,,1,,1,,,,,1,,,,,1,,,1,,1,,,,,,,,,,0.666666686534882,0.333333343267441,,0.25,0.75,0.324999988079071,0.0750000029802322,0.600000023841858
5249ce0c3ae74072a3003acd,,,,,,,,1,0.96875,0.03125,1,,,1,,,,,,,,,,,1,,1,,,,,0.16666667163372,,,0.5,,0.5,,,,,,,,,,,,,,,0.75,0.25,,0.791666686534882,,0.200000002980232,0.200000002980232,0.600000023841858
5249ce0c3ae74072a3003bee,,,0.16666667163372,,,,,0.5,0.837837815284729,0.162162154912949,0.975000023841858,,,0.5,,,,,,,,,,,1,,1,,,,,0.5,,,0.647058844566345,,0.352941185235977,,,0.0714285746216774,,0.384615391492844,,,,,0.294117659330368,,,,,0.190476194024086,0.809523820877075,,0.9375,,0.0750000029802322,0.524999976158142,0.400000005960464
5249ce0c3ae74072a30040b5,,,0.25,,,,,0.75,0.911764681339264,0.0882352963089943,0.975000023841858,,,1,,,,,,,,,,,1,,1,,,,,0.666666686534882,,,,,,,,1,,1,,,,,,,,,,0.428571432828903,0.571428596973419,,0.518518507480621,,0.150000005960464,0.174999997019768,0.675000011920929
5249ce0c3ae74072a30041d6,,,0.0555555559694767,,,,,0.555555582046509,0.705882370471954,0.294117659330368,0.875,,,0.75,,,,,,,,,,,0.0833333358168602,,0.833333313465118,,,,,0.923076927661896,,,0.800000011920929,,0.400000005960464,,,,,1,,,,,0.200000002980232,,,,,0.722222208976746,0.277777791023254,,0.3125,0.6875,0.150000005960464,0.449999988079071,0.400000005960464
5249ce0c3ae74072a30042f7,,,0.125,,,,,0.375,0.727272748947144,0.272727280855179,0.975000023841858,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,0.800000011920929,0.200000002980232,,0.666666686534882,0.16666667163372,0.725000023841858,0.125,0.150000005960464
5249ce0c3ae74072a3004aac,,,,,,,,0.666666686534882,0.862068951129913,0.137931033968925,0.949999988079071,,,0.5,,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,,,,,1,,0.333333343267441,,,,,0.333333343267441,,,,,0.400000005960464,0.600000023841858,,0.291666656732559,0.708333313465118,0.275000005960464,0.125,0.600000023841858
5249ce0c3ae74072a3004bcd,,,0.100000001490116,,,,,0.400000005960464,0.882352948188782,0.117647059261799,0.949999988079071,,,1,,,,,,,,,,,1,,1,,,,,0.142857149243355,,,,,1,,,,,,,,,,,,,,,0.875,0.125,,0.5,,0.150000005960464,0.200000002980232,0.649999976158142
5249ce0c3ae74072a3004cee,,,,,,,,,1,,0.975000023841858,,,0.5,,,,,,,,,,,0.5,,1,,,,,0.666666686534882,,,,,,,,0.5,,,,,,,,,,,,0.600000023841858,0.400000005960464,,0.280000001192093,0.680000007152557,0.25,0.125,0.625
5249ce0c3ae74072a3003ade,,,0.200000002980232,,,,,0.800000011920929,0.888888895511627,0.111111111938953,0.824999988079071,,,0.84375,,,,,,,,,,,0.03125,,0.84375,,,,,1,,,1,,1,,,0.5,,0.75,,,,,,,,,,0.888888895511627,0.111111111938953,,,,0.100000001490116,0.899999976158142,
5249ce0c3ae74072a3003bff,,,,,,,,0.5,0.903225779533386,0.0967741906642914,0.949999988079071,,,0.5,,,,,,,,,,,0.5,,0.5,,,,,0.666666686534882,,,0.75,,,,,0.400000005960464,,,,,,,0.333333343267441,,,,,0.333333343267441,0.666666686534882,,0.818181812763214,0.0909090936183929,0.224999994039536,0.224999994039536,0.550000011920929
5249ce0c3ae74072a30040c6,,,0.25,,,,,0.5,0.846153855323792,0.15384615957737,0.949999988079071,,,,,,,,,,,,,,1,,1,,,,,1,,,0.5,,1,,,1,,,,,,,,,,,,0.5,0.5,,0.545454561710358,0.181818187236786,0.349999994039536,0.100000001490116,0.550000011920929
5249ce0c3ae74072a30041e7,,,0.200000002980232,,,,,0.449999988079071,0.653846144676208,0.346153855323792,0.899999976158142,,,0.400000005960464,,,,,,,,,,,1,,0.600000023841858,,,,,1,,,0.714285731315613,,,,,0.857142865657806,,,,,,,0.28571429848671,,,,,0.416666656732559,0.583333313465118,,1,,0.349999994039536,0.300000011920929,0.349999994039536
5249ce0c3ae74072a3004abd,,,0.428571432828903,,,,,0.571428596973419,0.851851880550385,0.148148149251938,0.949999988079071,,,,,,,,,,,,,,0.5,,0.5,,,,,1,,,0.666666686534882,,0.333333343267441,,,0.333333343267441,,,,,,,0.333333343267441,,,,,0.400000005960464,0.600000023841858,,0.0909090936183929,0.909090936183929,0.324999988079071,0.125,0.550000011920929
5249ce0c3ae74072a3004bde,,,,,,,,0.666666686534882,0.944444417953491,0.0555555559694767,0.975000023841858,,,0.736842095851898,,,,,,,,,,,0.105263158679008,,0.789473712444305,,,,,0.949999988079071,,,1,,1,,,,,,,,,,,,,,,0.952380955219269,0.0476190485060215,,0.866666674613953,,0.100000001490116,0.524999976158142,0.375
5249ce0c3ae74072a3004cff,,,,,,,,1,0.941176474094391,0.0588235296308994,0.975000023841858,,,0.833333313465118,,,,,,,,,,,0.833333313465118,,0.833333313465118,,,,,0.400000005960464,,,,,0.5,,,,,,,,,,,,,,,0.882352948188782,0.117647059261799,,0.411764711141586,,0.150000005960464,0.425000011920929,0.425000011920929
5249ce0c3ae74072a3003aef,,,,,,,,0.75,0.914285719394684,0.0857142880558968,1,,,0.787878811359406,,,,,,,,,,,0.030303031206131,,0.848484873771667,,,,,1,,,,,0.5,,,1,,,,,,,,,,,,0.942857146263123,0.0571428574621677,,,,0.125,0.875,
5249ce0c3ae74072a30040d8,,,0.100000001490116,,,0.100000001490116,,0.400000005960464,0.846153855323792,0.15384615957737,0.975000023841858,,,1,,,,,,,,,,,0.5,,0.5,,,,,0.666666686534882,,,0.428571432828903,,0.571428596973419,,,0.333333343267441,,0.666666686534882,,,,,0.28571429848671,,,,,0.300000011920929,0.699999988079071,,0.75,0.25,0.349999994039536,0.25,0.400000005960464
5249ce0c3ae74072a30041f9,,,0.25,,,,,0.5,0.875,0.125,1,,,1,,,,,,,,,,,1,,1,,,,,1,,,0.555555582046509,,0.111111111938953,,,1,,,,,,,,,,,,0.100000001490116,0.899999976158142,,0.863636374473572,0.0909090936183929,0.200000002980232,0.25,0.550000011920929
5249ce0c3ae74072a3004acf,,,,,,0.25,,0.75,0.899999976158142,0.100000001490116,1,,,0.600000023841858,,,,,,,,,,,0.300000011920929,,0.600000023841858,,,,,0.909090936183929,,,0.111111111938953,,0.666666686534882,,,0.428571432828903,,0.400000005960464,,,,,,,,,,0.550000011920929,0.449999988079071,,0.899999976158142,0.100000001490116,0.25,0.5,0.25
5249ce0c3ae74072a30040e9,,,0.5,,,,,0.5,0.969696998596191,0.030303031206131,1,,,,,,,,,,,,,,1,,1,,,,,0.25,,,0.5,,0.5,,,1,,,,,,,0.5,,,,,0.666666686534882,0.333333343267441,,0.481481492519379,,0.174999997019768,0.150000005960464,0.675000011920929
5249ce0c3ae74072a300397a,,,,,,,,0.5,0.851851880550385,0.148148149251938,1,,,0.666666686534882,,,,,,,,,,,1,,1,,,,,1,,,0.625,,0.25,,,0.5,,0.333333343267441,,,,,,,,,,0.272727280855179,0.727272748947144,,0.4375,0.5625,0.324999988079071,0.275000005960464,0.400000005960464
5249ce0c3ae74072a300386a,,,0.307692319154739,,,,,0.538461565971375,0.800000011920929,0.200000002980232,0.949999988079071,,,0.699999988079071,,,,,,,,,,,0.400000005960464,,0.400000005960464,,,,,0.833333313465118,,,0.777777791023254,,0.222222223877907,,,0.25,,0.16666667163372,,,,,0.25,,,,,0.5,0.5,,0.818181812763214,,0.125,0.600000023841858,0.275000005960464
5249ce0c3ae74072a300398b,,,0.454545468091965,,,,,0.454545468091965,0.848484873771667,0.151515156030655,0.975000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.800000011920929,0.200000002980232,,0.5,0.0714285746216774,0.174999997019768,0.125,0.699999988079071
5249ce0c3ae74072a300496a,,,0.0769230797886848,,,,,0.538461565971375,0.740740716457367,0.259259253740311,1,,,0.28571429848671,,,,,,,,,,,0.428571432828903,,1,,,,,1,,,0.75,,,,,0.333333343267441,,,,,,,,,,,,0.636363625526428,0.363636374473572,,0.25,0.75,0.324999988079071,0.275000005960464,0.400000005960464
5249ce0c3ae74072a300375a,,,0.111111111938953,,,,,0.407407402992249,0.607142865657806,0.392857134342194,0.899999976158142,,,0.769230782985687,,,,,,,,,,,0.0769230797886848,,0.615384638309479,,,,,0.722222208976746,,,0.571428596973419,,0.142857149243355,,,,,,,,,,,,,,,0.720000028610229,0.280000001192093,,1,,0.300000011920929,0.625,0.0750000029802322
5249ce0c3ae74072a300387b,,,0.333333343267441,,,,,0.666666686534882,0.916666686534882,0.0833333358168602,0.975000023841858,,,,,,,,,,,,,,1,,1,,,,,0.5,,,0.5,,0.5,,,1,,,,,,,,,,,,0.5,0.5,,0.699999988079071,,0.400000005960464,0.100000001490116,0.5
5249ce0c3ae74072a300399c,,,,,,,,,1,,0.975000023841858,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,1,,,,,,,0.5,,,,,0.333333343267441,0.666666686534882,,0.583333313465118,,0.324999988079071,0.0750000029802322,0.600000023841858
5249ce0c3ae74072a3003f30,,,0.5,,,,,0.5,0.935483872890472,0.0645161271095276,1,,,0.5,,,,,,,,,,,1,,1,,,,,1,,,0.200000002980232,,,,,1,,,,,,,,,,,,0.28571429848671,0.714285731315613,,0.958333313465118,0.0416666679084301,0.224999994039536,0.174999997019768,0.600000023841858
5249ce0c3ae74072a300485a,,,,,,0.111111111938953,,0.333333343267441,0.911764681339264,0.0882352963089943,1,,,0.833333313465118,,,,,,,,,,,0.333333343267441,,0.5,,,,,0.75,,,0.125,,0.375,,,0.666666686534882,,0.666666686534882,,,,,,,,,,0.5,0.5,,1,,0.150000005960464,0.400000005960464,0.449999988079071
5249ce0c3ae74072a300364a,,,,,,,,,1,,0.949999988079071,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,0.666666686534882,,,0.666666686534882,,0.666666686534882,,,,,0.333333343267441,,,,,0.400000005960464,0.600000023841858,,0.92592591047287,0.0370370373129845,0.200000002980232,0.125,0.675000011920929
5249ce0c3ae74072a300497b,,,0.133333340287209,,,0.0666666701436043,,0.533333361148834,0.777777791023254,0.222222223877907,0.925000011920929,,,0.545454561710358,,,,,,,,,,,0.454545468091965,,1,,,,,1,,,0.5,,0.75,,,,,,,,,,,,,,,0.578947365283966,0.421052634716034,,0.0588235296308994,0.941176474094391,0.100000001490116,0.474999994039536,0.425000011920929
5249ce0c3ae74072a300376b,,,0.200000002980232,,,,,0.600000023841858,0.911764681339264,0.0882352963089943,1,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,1,,0.5,,,,,,,,,,0.600000023841858,0.400000005960464,,0.862068951129913,,0.150000005960464,0.125,0.725000023841858
5249ce0c3ae74072a300388c,,,,,,,,0.5,0.945945918560028,0.0540540553629398,1,,,0.333333343267441,,,,,,,,,,,1,,1,,,,,0.428571432828903,,,0.28571429848671,,0.28571429848671,,,0.428571432828903,,,,,,,0.142857149243355,,,,,0.5,0.5,,0.695652186870575,,0.0750000029802322,0.349999994039536,0.574999988079071
5249ce0c3ae74072a3003e20,,,,,,,,1,0.958333313465118,0.0416666679084301,0.975000023841858,,,0.5,,,,,,,,,,,1,,1,,,,,1,,,0.5,,0.5,,,,,,,,,,,,,,,0.5,0.5,,0.150000005960464,0.850000023841858,0.400000005960464,0.100000001490116,0.5
5249ce0c3ae74072a3003f41,,,0.400000005960464,,,,,0.600000023841858,0.911764681339264,0.0882352963089943,0.975000023841858,,,1,,,,,,,,,,,,,,,,,,0.5,,,0.5,,0.5,,,0.5,,,,,,,0.5,,,,,0.5,0.5,,0.766666650772095,0.0333333350718021,0.150000005960464,0.100000001490116,0.75
5249ce0c3ae74072a300474a,,,0.142857149243355,,,,,0.428571432828903,0.90625,0.09375,0.975000023841858,,,0.833333313465118,,,,,,,,,,,0.666666686534882,,0.833333313465118,,,,,1,,,1,,1,,,,,,,,,,,,,,,0.666666686534882,0.333333343267441,,0.695652186870575,0.217391297221184,0.200000002980232,0.224999994039536,0.574999988079071
5249ce0c3ae74072a300353a,,,0.0909090936183929,,,,,0.545454561710358,0.818181812763214,0.181818187236786,0.975000023841858,,,0.428571432828903,,,,,,,,,,,0.857142865657806,,0.428571432828903,,,,,0.388888895511627,,,1,,1,,,,,,,,,,,,,,,0.947368443012238,0.0526315793395042,,0.428571432828903,0.142857149243355,0.174999997019768,0.474999994039536,0.349999994039536
5249ce0c3ae74072a300486b,,,0.5,,,,,0.5,0.966666638851166,0.0333333350718021,1,,,0.600000023841858,,,,,,,,,,,0.800000011920929,,0.800000011920929,,,,,1,,,0.75,,1,,,0.333333343267441,,0.666666686534882,,,,,0.25,,,,,0.555555582046509,0.444444447755814,,0.857142865657806,0.142857149243355,0.25,0.224999994039536,0.524999976158142
5249ce0c3ae74072a300365b,,,0.142857149243355,,,,,0.428571432828903,0.818181812763214,0.181818187236786,0.899999976158142,,,1,,,,,,,,,,,1,,1,,,,,1,,,0.818181812763214,,0.454545468091965,,,0.25,,,,,,,0.0909090936183929,,,,,0.15384615957737,0.846153855323792,,0.850000023841858,0.150000005960464,0.174999997019768,0.324999988079071,0.5
5249ce0c3ae74072a300498c,,,,,,0.0769230797886848,,0.538461565971375,0.800000011920929,0.200000002980232,0.949999988079071,,,0.400000005960464,,,,,,,,,,,0.333333343267441,,0.933333337306976,,,,,1,,,0.600000023841858,,1,,,,,,,,,,,,,,,0.75,0.25,,,1,0.125,0.5,0.375
5249ce0c3ae74072a300377c,,,0.100000001490116,,,0.100000001490116,,0.600000023841858,0.818181812763214,0.181818187236786,0.975000023841858,,,,,,,,,,,,,,,,1,,,,,0.5,,,0.5,,1,,,,,,,,,,,,,,,0.5,0.5,,0.827586233615875,0.0344827584922314,0.174999997019768,0.100000001490116,0.725000023841858
5249ce0c3ae74072a300389d,,,0.100000001490116,,,,,0.449999988079071,0.678571403026581,0.321428567171097,0.899999976158142,,,0.200000002980232,,,,,,,,,,,0.800000011920929,,0.800000011920929,,,,,1,,,0.5,,,,,,,,,,,,,,,,,0.625,0.375,,0.300000011920929,0.699999988079071,0.300000011920929,0.200000002980232,0.5
5249ce0c3ae74072a3003d10,,,,,,,,,1,,1,,,1,,,,,,,,,,,1,,1,,,,,1,,,1,,0.666666686534882,,,1,,,,,,,,,,,,0.25,0.75,,,1,0.150000005960464,0.100000001490116,0.75
5249ce0c3ae74072a3003e31,,,0.1875,,,,,0.5,0.680000007152557,0.319999992847443,0.899999976158142,,,,,,,,,,,,,,0.666666686534882,,1,,,,,1,,,0.466666668653488,,0.0666666701436043,,,0.538461565971375,,0.230769231915474,,,,,0.400000005960464,,,,,0.16666667163372,0.833333313465118,,0.714285731315613,0.142857149243355,0.375,0.449999988079071,0.174999997019768
5249ce0c3ae74072a3003f52,,,,,,,,0.666666686534882,0.942857146263123,0.0571428574621677,1,,,,,,,,,,,,,,0.666666686534882,,1,,,,,0.600000023841858,,,,,,,,,,,,,,,,,,,,1,,,0.800000011920929,0.0333333350718021,0.125,0.125,0.75
5249ce0c3ae74072a300463a,,,0.125,,,,,0.625,0.848484873771667,0.151515156030655,0.975000023841858,,,,,,,,,,,,,,1,,1,,,,,1,,,,,0.5,,,,,1,,,,,,,,,,0.333333343267441,0.666666686534882,,0.466666668653488,0.533333361148834,0.174999997019768,0.0750000029802322,0.75
5249ce0c3ae74072a300342a,,,0.100000001490116,,,,,0.600000023841858,0.727272748947144,0.272727280855179,1,,,,,,,,,,,,,,1,,0.5,,,,,1,,,0.25,,,,,0.5,,,,,,,,,,,,0.333333343267441,0.666666686534882,,0.5625,0.375,0.449999988079071,0.150000005960464,0.400000005960464
5249ce0c3ae74072a300475b,,,0.0769230797886848,,,,,0.384615391492844,0.827586233615875,0.172413796186447,0.949999988079071,,,0.75,,,,,,,,,,,0.5,,1,,,,,1,,,0.666666686534882,,,,,1,,,,,,,,,,,,0.571428596973419,0.428571432828903,,0.636363625526428,0.363636374473572,0.275000005960464,0.174999997019768,0.550000011920929
5249ce0c3ae74072a300354b,,,0.200000002980232,,,,,0.600000023841858,0.903225779533386,0.0967741906642914,1,,,0.25,,,,,,,,,,,0.5,,0.25,,,,,0.333333343267441,,,1,,,,,,,,,,,,1,,,,,0.923076927661896,0.0769230797886848,,0.722222208976746,0.277777791023254,0.224999994039536,0.324999988079071,0.449999988079071
5249ce0c3ae74072a300487c,,,0.142857149243355,,,,,0.571428596973419,0.851851880550385,0.148148149251938,0.975000023841858,,,1,,,,,,,,,,,1,,1,,,,,1,,,0.600000023841858,,,,,1,,0.666666686534882,,,,,0.200000002980232,,,,,0.16666667163372,0.833333313465118,,0.428571432828903,0.523809552192688,0.324999988079071,0.150000005960464,0.524999976158142
5249ce0c3ae74072a300366c,,,,,,,,0.666666686534882,0.870967745780945,0.129032254219055,0.925000011920929,,,0.5,,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,,,,,,,,,,,,,,,,,0.400000005960464,0.600000023841858,,0.5,0.5,0.224999994039536,0.125,0.649999976158142
5249ce0c3ae74072a300499d,,,0.176470592617989,,,0.117647059261799,,0.588235318660736,0.714285731315613,0.28571429848671,0.949999988079071,,,0.5,,,,,,,,,,,0.300000011920929,,1,,,,,0.909090936183929,,,0.933333337306976,,0.400000005960464,,,0.100000001490116,,0.444444447755814,,,,,0.266666680574417,,,,,0.423076927661896,0.576923072338104,,0.111111111938953,0.888888895511627,0.125,0.649999976158142,0.224999994039536
